短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
在观察类综艺泛滥的时候🥭总能出其不意带来惊喜。,https://img2.doubanio.com/icon/u176093288-1.jpg,3,,https://www.douban.com/people/176093288/,Qsunnyy,看过,"
                    2021-09-17 07:53:39
                "
特别好的婚姻预习课！,https://img2.doubanio.com/icon/u132580349-1.jpg,0,,https://www.douban.com/people/132580349/,亣碗宸,看过,"
                    2022-03-25 22:56:27
                "
三天不眠不休刷完！看不懂一些章贺。弹幕，莫再误导我！！,https://img2.doubanio.com/icon/u163436875-2.jpg,0,,https://www.douban.com/people/163436875/,唷唷,看过,"
                    2021-11-09 22:31:02
                "
关于离婚，题材与众不同。六位嘉宾的特点在十八天的旅行中展现得淋漓尽致，每对夫妻之间矛盾点也很现实。作为一个旁观者，除了感动流泪，我也意识到自己身上的问题。期待自己能够有所成长吧。,https://img9.doubanio.com/icon/u191381017-4.jpg,0,,https://www.douban.com/people/191381017/,桃花水母,看过,"
                    2021-10-31 20:56:53
                "
见识各种奇葩，真致郁,https://img2.doubanio.com/icon/u96937385-1.jpg,1,,https://www.douban.com/people/96937385/,Snail,看过,"
                    2021-09-19 15:24:30
                "
年度最佳综艺，没有之一。,https://img1.doubanio.com/icon/u166847171-7.jpg,0,,https://www.douban.com/people/166847171/,Gargantua,看过,"
                    2021-12-25 22:17:12
                "
今天才断断续续看完，整个团队都很棒。眼泪哗哗流，隔着屏幕感受到了人生感情的厚度。忍不住想赞叹，芒果会员很值～,https://img2.doubanio.com/icon/u181398793-3.jpg,0,,https://www.douban.com/people/Hhsy007/,还山,看过,"
                    2021-11-09 14:21:01
                "
#再见爱人第九期观后感# 第一次如此真情实感地追一个离婚类的节目，其实看着他们，也相当于在看形形色色的我们。台下的我们每次或愤愤不平，或唏嘘叹惋，但台下人毕竟不是剧中人。他们走到今天这一步，一定是有很多不可调和的矛盾，失望慢慢累积，把爱意消磨殆尽。他们可以吵完又和好，我们看不惯，但也是他们的相处之道。旅途接近尾声，谁又借着歌声诉说心意。不论他们的结局如何，起码爱过一场，最后若要离别，体面点也很好。,https://img2.doubanio.com/icon/u205151638-1.jpg,1,,https://www.douban.com/people/205151638/,小鱼儿,看过,"
                    2021-09-22 20:07:35
                "
如果没剧本 我觉得是很好的综艺，如果有剧本我觉得是很好的电影,https://img2.doubanio.com/icon/u178845050-1.jpg,0,,https://www.douban.com/people/178845050/,Ryan是傻狗,看过,"
                    2021-10-20 13:51:16
                "
再次感叹人的多面性。 看第一集和最后一集最一个人主要的评价词汇已经变化。 三位女生都有让我喜欢的敬佩的点，三段亲密关系也给了我启发，让我更多维地审视自己所处的亲密关系。值得一看。,https://img2.doubanio.com/icon/u147922383-2.jpg,2,,https://www.douban.com/people/147922383/,长安尽头有斑斑,看过,"
                    2021-10-18 09:25:03
                "
感觉和三对爱人共同经历了这18天，很高兴看到大家的变化和成长，同时自己也在反思自己生活中 的行为模式，学到了很多。,https://img9.doubanio.com/icon/u39207623-4.jpg,0,,https://www.douban.com/people/ppd0705/,ppd0705,看过,"
                    2021-10-21 23:09:36
                "
感觉不是只有爱情这一种感情的,https://img9.doubanio.com/icon/u120833747-14.jpg,0,,https://www.douban.com/people/120833747/,Qwen,看过,"
                    2021-08-19 12:36:00
                "
分享朴树的单曲《No Fear In My Heart (安可Live)》https://y.music.163.com/m/song?id=500665352&userid=1495326282&app_version=8.6.15 (@网易云音乐),https://img3.doubanio.com/icon/u178651155-10.jpg,0,,https://www.douban.com/people/178651155/,∑'αγαπώ,看过,"
                    2021-11-16 09:22:28
                "
真的是神仙综艺，从头看到尾，也从头哭到尾。,https://img2.doubanio.com/icon/u87061696-1.jpg,0,,https://www.douban.com/people/forever-reneliu/,肉英,看过,"
                    2021-10-28 10:24:58
                "
如果没有剧本的话 给五星 人性的纠结 失望 别扭 高傲 念想 心动和放弃 都展现的一览无余 跟着傻笑跟着流泪 好奇妙的人类情感 ,https://img2.doubanio.com/icon/u194012318-1.jpg,1,,https://www.douban.com/people/194012318/,哇塞,看过,"
                    2021-10-21 11:49:06
                "
很用心的一部情感节目 很多次泪目 很多次共情 呈现出了爱情最真实的样子 真的真的真的很棒,https://img2.doubanio.com/icon/u208989038-2.jpg,0,,https://www.douban.com/people/208989038/,allein喵一只,看过,"
                    2022-03-05 05:22:14
                "
看到郭柯宇说话就觉得她哪有什么错 有错也应该被原谅,https://img1.doubanio.com/icon/u189762388-9.jpg,1,,https://www.douban.com/people/189762388/,井下,看过,"
                    2021-10-27 22:37:35
                "
好看到猛男xxr（不是）都要落泪了🙊,https://img9.doubanio.com/icon/u103593450-16.jpg,0,,https://www.douban.com/people/103593450/,挠可爱没烦恼,看过,"
                    2021-10-27 23:58:48
                "
很真实吧,https://img2.doubanio.com/icon/u172539235-2.jpg,1,,https://www.douban.com/people/172539235/,寻找阳光的暖暖,看过,"
                    2021-08-23 23:27:48
                "
出现问题往往不是一个人的原因,https://img2.doubanio.com/icon/u155934666-1.jpg,1,,https://www.douban.com/people/155934666/,女王Smart,看过,"
                    2022-02-14 15:14:50
                "
最后的拥抱 这是18天带来的改变 踏出这一步对于双方来说都是这关重要,https://img2.doubanio.com/icon/u84192730-2.jpg,0,,https://www.douban.com/people/84192730/,Donny,看过,"
                    2021-10-20 20:08:11
                "
狂哭 每个人都是复杂的个体 相处真的太难了 但是永远要保持住自己追求新生活的勇气 ,https://img9.doubanio.com/icon/u152293314-4.jpg,0,,https://www.douban.com/people/152293314/,野生仙女,看过,"
                    2021-11-21 22:38:06
                "
🐮的，亲密关系真的让人害怕又期待系列。,https://img2.doubanio.com/icon/u215218163-2.jpg,1,,https://www.douban.com/people/215218163/,🌝,看过,"
                    2021-09-05 23:31:17
                "
再，见爱人，见的是，十年前相爱过。,https://img1.doubanio.com/icon/u131888547-8.jpg,0,,https://www.douban.com/people/131888547/,某台不知名导演,看过,"
                    2021-10-20 22:38:21
                "
很认真地在探讨感情。,https://img2.doubanio.com/icon/u209581975-2.jpg,0,,https://www.douban.com/people/209581975/,橘橘橘子无敌号,看过,"
                    2021-09-01 17:24:48
                "
太温暖太治愈了，很喜欢章老师和郭老师！,https://img2.doubanio.com/icon/u153910802-2.jpg,0,,https://www.douban.com/people/153910802/,Rolling1999,看过,"
                    2021-10-23 17:56:02
                "
刚看的时候最烦老王 看完之后又觉得老王最可 哎……,https://img2.doubanio.com/icon/u221194490-1.jpg,0,,https://www.douban.com/people/221194490/,ʚ🐻ྀིɞ,看过,"
                    2021-10-23 13:13:05
                "
珍惜幸福,https://img2.doubanio.com/icon/u201785370-1.jpg,0,,https://www.douban.com/people/201785370/,小雨淅沥,看过,"
                    2021-10-20 23:30:58
                "
爱郭姐姐～,https://img1.doubanio.com/icon/u149176161-7.jpg,0,,https://www.douban.com/people/149176161/,游客止步,看过,"
                    2022-03-13 23:37:37
                "
今年看过最好的情感综艺。,https://img9.doubanio.com/icon/u159850169-5.jpg,0,,https://www.douban.com/people/LANTIN-J/,Lance,看过,"
                    2021-10-27 15:10:18
                "
世间文字八万个 唯有情字最杀人,https://img2.doubanio.com/icon/u224714406-2.jpg,0,,https://www.douban.com/people/224714406/,怪腔且怪调,看过,"
                    2021-11-20 10:46:41
                "
人生百态,https://img1.doubanio.com/icon/u174795179-18.jpg,0,,https://www.douban.com/people/174795179/,纯真博物馆,看过,"
                    2022-02-24 20:12:26
                "
妈的佟老师太好了想跟她结婚呜呜呜,https://img9.doubanio.com/icon/u124737859-5.jpg,0,,https://www.douban.com/people/elsielwt/,茄子八分熟微辣,看过,"
                    2021-10-24 22:46:42
                "
全程只看佟晨洁,https://img2.doubanio.com/icon/u215040786-1.jpg,0,,https://www.douban.com/people/215040786/,拿铁玛奇朵姐姐,看过,"
                    2021-11-28 09:20:54
                "
看完我觉得沟通表达和学会倾听在两个人的相处中真的很重要,https://img2.doubanio.com/icon/u162704560-2.jpg,0,,https://www.douban.com/people/162704560/,西米露。,看过,"
                    2021-10-26 14:44:25
                "
“永远不要低估你对一段没有爱情的婚姻的容忍度” ,https://img2.doubanio.com/icon/u192183677-2.jpg,2,,https://www.douban.com/people/192183677/,大脸喵,看过,"
                    2021-09-26 23:48:54
                "
泪点都是郭给的 这个节目真心不错,https://img2.doubanio.com/icon/u160746347-3.jpg,0,,https://www.douban.com/people/160746347/,曾蜀黍啊,看过,"
                    2021-10-01 16:30:19
                "
值得探究，离婚就是有原因，就是不适合，再好的爱情都需要时间的考验。,https://img2.doubanio.com/icon/u184494080-1.jpg,0,,https://www.douban.com/people/184494080/,努力吃瓜,看过,"
                    2022-02-03 19:26:06
                "
生活不只是一地鸡毛，也有平淡中的小浪漫，误解的背后是爱。,https://img2.doubanio.com/icon/u240283793-2.jpg,0,,https://www.douban.com/people/240283793/,totoro♡,看过,"
                    2022-01-08 22:59:08
                "
人与人之间关系的复杂性说不清道不明，有爱并不一定能走在一起，好感慨。,https://img2.doubanio.com/icon/u206016991-1.jpg,1,,https://www.douban.com/people/206016991/,不聪明女孩,看过,"
                    2021-11-02 19:46:21
                "
看完了之后，所有人里面我最喜欢的是老王。他没有被好好的爱过，严苛又疏远的父母，只关注自己的妻子，编剧工作的巨大压力，所有的这些他都默默的承受，从来没有怨言，更不会要求他人为自己做什么。更多的时候，他都是在要求自己。虽然他的表达方式不一定对，但是看得出他的内心确实是善良又真诚的，完全表露自己，没有掩饰也没有谎言。节目放大了他的缺点，但是没有把他的优点呈现出来。他能送前任一套房，也可以推测，他在金钱上还是很慷慨的。极少数人能做到在金钱上不计较，特别是当感情破裂的时候……,https://img1.doubanio.com/icon/u3052521-9.jpg,0,,https://www.douban.com/people/3052521/,charlotte,看过,"
                    2021-10-27 23:03:38
                "
芒果台的综艺肉眼可见制作很用心，选嘉宾眼光老辣，三对各有鲜明特色，环节设置地点选择都精心推敲，所以最后成为爆款也不意外了,https://img2.doubanio.com/icon/u158698584-1.jpg,0,,https://www.douban.com/people/158698584/,瑛,看过,"
                    2021-12-27 10:46:32
                "
